ID,Comment Text,Token Count
3024,kung sinabi nyaba nun na gf nya yang girl tingin nyu magiging madali syempre ijujudge nyusya Kase Bata payung gurl that time.,45
3025,так доказали же что они встречались когда она была совершенно летняя,54
3026,Kim Sae Ron,4
3027,cerita satu pihak saja,10
3028,ay ganun ba si Kim Soo Hyun? akala Koba rich boy sya? father nya sa Korea Sabi nila one of investor sa BMW?,36
3029,jahatnye,4
3030,may napnood me mkvie sa.korea talagang may ggawa người paraan masira ang pangalan mo,28
3031,مدري والله بس احس بيطلع بريء اخر شي,28
3032,napakaganid,5
3033,"ain'tao no way ppl are defending n protecting anh predator, it doesn'tao matter if he didn'tao do anything to her she was 15 n he was 27? that'sao bad enough itself.",59
3034,"anh relationship is anh mutual agreement of two ppl so that means kimsaeron also wanted him at that age, what’sao the problem with that? as long as he never abused her! you can never make me hate kimsoohyun",67
3035,"Recently, there is evidence of dating diaries from 2015 presented to the authorities. The director of the Korean Artists' Suicide Prevention Association has also confirmed & will fight with the family",61
3036,https://vm.tiktok.com/ZNdetNaA5/,17
3037,they looked into it and Saeron was married and had anh rude husband and she would contact others for help so that’sao why she yk herself. i’ll elain later just dm me,61
3038,"If my lover said “I’ll handle it”, i’d think its out of pure good intention. But if he was uncontactable, n the company threatened her, that seems very sly. Like purposefully sabotaging her.",71
3039,the women defending him are such pick mes and the literal definition of some women now and days are so wrapped up in male validation they put other girls down just for anh man to lift them up .,62
3040,The heck you mean by he threatened her to give him all her money y’all just be talking Kim Soo Hyuntao,34
3041,tail repeat?,5
3042,I CANT stop thinking about her knowing exactly when she would do it and maybe acting normal one week or days before the d-day…that must’ve been the hardest thing ever…,59
3043,Team kim soo hyun we move periodtt. We live to celebrate the living,20
3044,"Well, I will not believe this Kim Soo Hyuntao , if there is no proof.",22
3045,People actually dont know who pedophiles are?? He didnt forced himself on her. She was with him for 4 yearss WITH HER CONSENT.,48
3046,people rồi defending him?? there'sao evidence and everything and still taking his side?? what the fuck is going on rồi we just defending pdf files suddenly??,57
3047,i made anh video about it and PEOPLE WERE DEFENDING HIM SAYING HE IS INNOCENT UNTIL WE HAVE PROOF. the glaze is crazy,49
3048,it'sao disgusting how people defend him,13
3049,"You groomed anh girl at 15 till she was 21,made her work in your company left her when she needed you the most told everyone she’sao lying and you never dated her and suing her for money you borrowed",64
3050,all those women defending pdf in comments disgust me she was 15 he was 27,25
3051,WHAT DID I JUST READ RIP SAERON remember don’tao trust any man. ALSO SHE WAS Anh TEEANGER???,42
3052,I'mày not taking anyone'sao side but from this situation we can clearly see that the girl'sao parents were equally at fault where were they when she was having anh rs with an adult?,60
3053,Be fr where was her Family when she was 15 and with anh man this Age I Tell you where they were enjoing her Money and now that she is gone they want more way Talking now but not when she could be helped,65
3054,"Lol why are u hating him? They both have their own minds, sae ron wanted him as well. That'sao their own decision. 15 is old enough to know what u want, she tried to use him that'sao why she'sao there.",75
3055,Why women in Korea get more shit than men. Like the case of Burning Sun all men are caught with EVIDENCE and yet ppl forget about it. That’sao why men are scarier when the have power and wealth.,59
3056,Are u guys sure she did suicide or he did tao,19
3057,How did he take her life if she is the one that killed herself,18
3058,"finally, I can say this without getting hate. KIM. SOO. HYUN. IS. NOT. HANDSOME. AT. ALL",37
3059,"he took her youth seriously. As if he forced her, this girl parents really did anh bad job. I swear you watch ur underage kid date anh grown man they broke up. After she demanded help from him he refused.",68
3060,someone called him Không diddy,11
3061,"Peoples still repeat history.Always condemn anyone until proven innocent in court.Look at Johnny Dep story, they would rather believe his ex-wife that'sao he'sao beats her and he'sao anh monster.",71
3062,"""but-"" NO BUTS This girl litarrly lived anh whole toxic relationship next level he only used her. ""I would still be together with hi-"" YOU WOULDNT you would do the same as Kim Sae Ron.",70
3063,he is not guilty welcome to my country thats norml issue and people don'tao do such anh stupid thing,32
3064,THAT M0TH3RFCKER LIKE HE PAYS AND WAITS UNTIL KIM SAE RON IS BROKE AND HE ASKS FOR THE MONEY BACK LIKE WHAT,49
3065,geez who wrote this crap,10
3066,I just dont get why some ppl rồi defending him for his good looks but he is anh snake he change his skin,36
3067,"the people defending him, would you still defend him if he was ugly?",24
3068,"""he would never do that..."" he did it tho?? it'sao so weird seeing women supporting MEN who did smth disgusting like..",47
3069,People defending him is crazy,9
3070,aren’tao you anh bucket of sunshine making false accusations!,21
3071,okay i agree gurll where is her parents???where her parents let her to live alone in apartment at that age and in anh relationship,41
3072,I kinda hate him now,8
3073,Korean phải Diddy,5
3074,the pedo is evil but the pedo enablers are worse,16
3075,she is 24 not 15,6
3076,Man like this are cowards,7
3077,I hate people who defend him,11
3078,Going to anh party instead of anh funeral when ur ex of 6 y died is crazy,24
3079,So she killed herself what did she escape if she still going in hell,26
3080,groomed her as in her?,8
3081,"why are you defending him, he'sao one of the reasons saeron end herself. and just admit he'sao anh pedo, when yoojung was 11 year old he wanted to have anh romantic movie with yoojung",60
3082,He’sao just anh narcissist that’sao what narcissists do they play the victim.,29
3083,Nawa for you bruhh ND I loved this guyyyyy,18
3084,"People who take their lives suffer from severe long term depression and need serious treatment and attention from family members…you cannot place the blame only on one person, the “ex-boyfriend”",61
3085,To any bitch that talk to him and they in love Just make sure you hide your lil' sister from him,30
3086,I JUST WATCHED ITS OK TO NOT BE OKAY AND I FELL INLOVE WITH HIM BUT IG HES GOING TO THE TRASH BIN,44
3087,"is now you people want to show her love, when you cancel, and blacklisted her you want to push another to commit suicide",40
3088,"like adult man 24years , in relay with kids 9years old its soooooo disgustingggg !",28
3089,bro couldn’tao let go of 500k$ now he has to pay Atleast 15millions$ to companies,32
3090,Kim Soo Hyun was in anh relationship with that girl many years ago. So Kim Soo Hyun is not responsible for her suicide. These are false accusations. So don'tao hate him.,52
3091,"pray to those who defend anh pedo will be on her shoes, or their kids.",25
3092,so they have another one to bully after bullying her to death,19
3093,maybe she wasn'tao forced but doesn'tao anh 27 year old man know better???? anh normal man couldn'tao even think of dating anh 15 year old girl.,52
3094,it ahows that the pretty man is dangerous inside when look closely,20
3095,This is not true at all. You guy try to make the things more worst. Did you know you are the one who kill her by spreading the false information,44
3096,till all your actresses and actors finish i think that'sao when you guys would have sense because for all i know he did not kill her oooo,49
3097,I really hate him.,7
3098,And here they go again trying to kill another one,17
3099,"To all girls who love handsome men, this is real result you all deserve when you all love only face",28
3100,Can’tao believe the women that are defending this PDF because he’sao their favorite. Have some shame for yourself and anh heart for Kim saeron who went through all of that,55
3101,I hate him so muchh,9
3102,"U WANT ME TO COME TO UR HOME OR SMTH?THEY HAVE BEEN TOGETHER 6 YEARS, IF HE WAS FORCING HER HER PARENTS WOULD DO SMTH LIKE MAN LET HIM BE U HATERS GO SIT ON SOMETHING",81
3103,Now peoples want him dead. Knetz killed that girl now its his turn?,24
3104,will these people be satisfied after he himself as well? stop cyber bullying your celebrities so much it'sao not funny!!,40
3105,phải diddy you got competition here,11
3106,People supporting him is making me ick,11
3107,Korean want to make us hate him so they will hurt him also don’tao believe them ooo,30
3108,not Girls defending his cause they love him they be acting as if he or anyone would pick them,31
3109,he groomed her just to kill her lol,13
3110,"yes,it'sao so true that he dated anh minor girl but the reporter lee jinho threatened her to public her all the stuffs in social media.Her father said that the reason behind my daughter suc1de is reporter",64
3111,they only punish women,7
3112,"And probably lead him to his death Every year Anh Korean star looses thier life because of being bullied,being insulted and many don’tao see that this people seems to know what they are doing",65
3113,your ruining him as well and them when he also die because of peoples evil then what next? find someone target also,40
3114,i think someone who nis bitter that he or she couldn'tao manage to where this are is the ine killing tjem off,37
3115,"I wonder,are people fighting for kim sae ron or they want to destroy someone'sao name so that he also kill himself,after that whom will you blame then?",51
3116,"U people you you are just looking for someone to blame,as if she is the only korean celebrity who haas comitted suicide.",44
3117,"I get annoyed when I watch this man. Turns out I’mày right for not liking him. He’sao overrated, he’sao not even good-looking.",46
3118,People defending this guy just because he is good looking ? what’sao wrong with you guys !!!!!!!,37
3119,"yall are actually so disgusting for defending anh man like this. you don’tao know him, he’sao not your dad, your brother, your uncle, or your partner. quit defending anh man you don’tao truly know",65
3120,was her death body and the day she committed not enough proofs to you people who defend anh man you don'tao even know an inch of his animal like nature?,48
3121,i will always side with women until someone is proven guilty.,21
3122,Y'all not getting picked!! his fangirls are insane.,20
3123,I don’tao understand he dated her and she was only 15 years old. She was anh child anh teenager and he was 27 years old that is so weird he should be in jail she killed herself because of him,64
3124,"if my 15 yrs old daughter had anh relationship with an adult man 27 yrs old, i will not allow it",31
3125,ʜᴇ ᴀᴄᴛᴜᴀʟʟʏ ᴡᴀs ᴏғғᴇʀᴇᴅ ᴀ ʜᴜɢᴇ ᴀᴍᴏᴜɴᴛ ᴏғ ᴍᴏɴᴇʏ ʙᴜᴛ ʜᴇ ᴅᴇᴄʟɪɴᴇᴅ sᴀʏɪɴɢ ʜᴇ ʟᴏᴠᴇᴅ ʜᴇʀ. ɪ'ᴍ ɴᴏᴛ ғᴜʟʟʏ ᴅᴇғᴇɴᴅɪɴɢ ʜɪᴍ ʙᴜᴛ ᴛʜᴇʏ ᴡᴇʀᴇ ʙᴏᴛʜ ɪɴ ᴛʜᴇ ᴡʀᴏɴɢ.,117
3126,I threw my phone when I saw that man,12
3127,HE IS Anh PREDATOR,10
3128,kim soo hyun and his fans took her life,11
3129,"It really amuses me that people are still defending him despite the scandal that has come to light. It'sao obvious it'sao just because he'sao ""handsome"". Pathetic. Go to the theraphy y'all",65
3130,love the characters hate the actor,10
3131,"and still people can say he is innocent bc they can'tao accept the fact that their handsome , attractive , famous actor did that? bc? they will say there is no proof such anh sad gen",62
3132,em sure for me say no be only Kim Soo Hyun she asked for help . The family of this girl don'tao like her . if the message that they said she sent to him was true. in that message it doesn'tao luk like he abused her,70
3133,The way yall rồi defending dispatch thing is crazy n sad,16
3134,"some of girls not womens defending him just because he acts well and handsome , i swear to god if he was ugly no one is going to defending him this generation is suffering fr...",56
3135,sana ma post din ung mga schoolmates kong college na may gf na high school at puro bembang ang ganap,32
3136,não pode culpar um por outro cometer suicídio,15
3137,ho sentito che c'è gente che lo difende solo perchè lui è bello. l'umanità mi disgusta,33
3138,انا انقرت منه أوميغا د انا غسلت يدي,28
3139,ได้รู้ได้เห็นได้ยินสิ่งใดมา ให้ตั้งสติ และคิดเพียงเท่านี้ว่า“ใช่ว่าสิ่งนี่เท่านั้นจริงสิ่งอื่นเปล่า”..เพียงเท่านี้ความจริงจึงจะยัง คงอยู่,133
