ID,Comment Text,Token Count,Label
2643,"Khi tôi ở độ tuổi cuối 20 , người_yêu 12 tuổi thực_tế là tội_phạm grooming đang chật_vật trong nghèo_khó , không_thể gây_dựng lại sự_nghiệp vì truyền_thông , tôi đã gửi thông_báo 700 triệu won . Cô ấy nhờ tôi giúp_đỡ , nói sẽ từ_từ trả lại khi gây_dựng lại sự_nghiệp , nhưng tôi đã cắt đứt liên_lạc . Tôi đã liên_lạc bằng cả bạn_bè nhưng cô ấy không nghe máy , thậm_chí còn rải số điện_thoại của bạn_bè tôi cho đám phóng_viên . Dù_vậy , Kim_Sae_Ron vẫn không hề vạch_trần mà ôm một_mình chịu_đựng đến chết . Với tôi , cô ấy chỉ là một trong số những người phụ_nữ tôi từng qua_lại , nhưng với Kim_Sae_Ron , đó hẳn là tình_yêu đầu và cuối đời . Anh là ác_quỷ à ? Đến ác_quỷ cũng phải khóc thét .",184,Không ủng hộ
2644,"Đến ác_quỷ cũng phải khóc thét . Thánh_nhân đại_thánh nhân mà_lại đi trêu đùa một đứa trẻ , chẳng khác_nào bảo nó đi bán_thân cả .",33,Không ủng hộ
2645,Có_thể vì lo_sợ gây ảnh_hưởng đến gia_đình nên không nói ra và đi vào đúng ngày sinh_nhật chăng ?,25,Trung lập
2646,"Câu "" ác_quỷ cũng phải khóc "" là quá chuẩn .",13,Ủng hộ
2647,Ôi Kim_Soo_Hyun đúng là mặt_dày thật Tiếc cho Kim_Sae_Ron .,16,Không ủng hộ
2648,Không_thể tin được bọn nghệ_sĩ . Thật là bẩn_thỉu . Chắc_hẳn hắn hạnh_phúc lắm khi có 새론_Sae_Ron ngay cả khi ở trong quân_đội . Thằng khốn_nạn .,40,Không ủng hộ
2649,Tôi không tin đâu . Vẫn yêu Kim_Soo_Hyun .,11,Ủng hộ
2650,Tuyệt_vời,3,Không liên quan
2651,"Kim_Soo_Hyun chắc phải đeo vòng chân điện_tử rồi . Đồ bỏ đi , một thằng nhóc cấp 2 cũng biết mày xong_đời rồi .",30,Không ủng hộ
2652,Bực thật ... Thiệt tình .,8,Trung lập
2653,Đất_nước sao thế_này Con_người sao thế_này,10,Không liên quan
2654,"Đồ tồi , 6 năm hẹn_hò mà không chút thương_xót",13,Không ủng hộ
2655,"Thím_Sim đúng là tệ , cái tên Rinuwi cũng là một cái tên nhãn_hiệu chó_má .",22,Không liên quan
2656,"9x thích Kim_Soo_Hyun từ phim Dream_High , khi nào có dịch_thuật với mấy bạn ?",20,Không liên quan
2657,"Tôi đã từng có ấn_tượng tốt về Kim Soo-hyun , nhưng thật_sự thất_vọng . Không phải mọi thứ bạn thấy đều là sự_thật .",31,Không ủng hộ
2658,Không hiểu gì hết .,6,Không liên quan
2659,"Kim Soo-hyun. Đừng muộn hơn_nữa , hãy xin_lỗi gia_đình Kim Sae-ron và đền_bù đầy_đủ dù có muộn .",29,Không ủng hộ
2660,Đây là tội_phạm ấu dâm và dụ_dỗ trẻ_em . Gia_đình sẽ giải_quyết chuyện này như_thế_nào đây .,24,Không ủng hộ
2661,Kim_So_Hyun phải bị trừng_phạt ! !,10,Không ủng hộ
2662,"Tôi đã nghĩ cô ta là một trong những người nổi_tiếng chỉ biết trau_chuốt vẻ bề_ngoài , nhưng giờ thì bộ_mặt thật đã lộ ra rồi ... Nhưng cú "" chốt hạ "" này có_thể dẫn đến việc cô ta giải_nghệ và thậm_chí phải ngồi_tù , thật sốc .",61,Không ủng hộ
2663,Không_thể chối_cãi được .,6,Không ủng hộ
2664,Ôi trời_ơi .... tôi không_thể tin được .... tại_sao oppa ? ? Xin hãy trả lại công_bằng cho Saeron .,28,Không ủng hộ
2665,"Quá_đỗi điềm_tĩnh nhưng cũng thật tàn_nhẫn , hắn phải nhận sự trừng_phạt thích_đáng .",21,Không ủng hộ
2666,"Tôi muốn không tin điều đó . Nhưng bằng_chứng quá mạnh_mẽ ... thật là một cô gái đáng thương , mong cô ấy nhận được công_lý , để yên_nghỉ ở thế_giới bên kia .",41,Không ủng hộ
2667,Hy_vọng thằng này đang nói_dối .,9,Không ủng hộ
2668,"Quang_Hee à , đừng có mà chơi với Kim_Soo_Hyun .",13,Không ủng hộ
2669,Có_lẽ là đời_sống xã_hội,7,Không liên quan
2670,Biến_thái vãi lúa . ớn lạnh,7,Không ủng hộ
2671,Phần tranh_cãi của Kim_Soo_Hyun,7,Không liên quan
2672,Lại nhắc đến Burning_Sun của Lee_Nui nữa rồi ...,15,Không liên quan
2673,Thằng Kim Soo-hyun này làm người_mẫu cho Homeplus mà nó đổ dầu như_thế đấy .,20,Không ủng hộ
2674,"Trên TV thì giả_tạo cười hề_hề tỏ ra tốt_bụng , thôi đi đi con quỷ ạ",21,Không ủng hộ
2675,Khi phụ_nữ mang trong mình nỗi hận thì sẽ trở_nên như thế_này đây .,17,Không ủng hộ
2676,Kha_Thuỵ_Hiền,5,Không liên quan
2677,Ngay từ việc động vào trẻ vị_thành_niên đã thấy không phải là người bình_thường rồi . Thằng điên này xuống địa_ngục đi,27,Không ủng hộ
2678,"Hình_phạt thích_đáng cho tội ấu dâm là tử_hình . Mạng sống của Sae_Ron chỉ đáng_giá 700 triệu won , thật tàn_nhẫn !",31,Không ủng hộ
2679,Jeon Ji-hyun vốn_dĩ là người Trung_Quốc mà . Wang_Zhi_Xian .,17,Không liên quan
2680,"Wang Ji-hyun , đó cũng không phải tên thật của cô ta . Đến cả ngày_tháng năm sinh cũng là giả , Jeon Ji-hyun ㅇ",30,Không liên quan
2681,So với 700 triệu sinh_mạng thì đây là một_số tiền quá tàn_nhẫn . Đây là tin_tức tàn_nhẫn nhất kể từ vụ nổi_loạn . Nếu thực_sự là trẻ vị_thành_niên thì phải trừng_phạt .,43,Không ủng hộ
2682,"Dù_cho bạn có_thể mua_chuộc luật_pháp và che_đậy vụ bê_bối này , tôi tin rằng Chúa đã chờ_đợi để phán_xét bạn trực_tiếp ... Yên_nghỉ nhé Kim sae ron",39,Không ủng hộ
2683,"Vậy là họ đã hẹn_hò , nhưng có thật là 7 năm trước không ? ?",18,Trung lập
2684,Cứ đi Trung_Quốc về là các idol lại trở_nên kỳ_lạ ....,14,Không liên quan
2685,Lạm_dụng tình_dục trẻ_em Grooming,9,Không ủng hộ
2686,Tạm_biệt_Soo_Hyun,4,Không ủng hộ
2687,Ứng_cử_viên sáng_giá cho việc tuyển_dụng nhân_tài của Đảng Dân_chủ,15,Không liên quan
2688,Tình_cờ xem được mà tôi rơi nước_mắt . Tôi không_thể tưởng_tượng được là bạn đã phải chịu_đựng nỗi đau lớn đến vậy ..,29,Ủng hộ
2689,Là người đại_diện công_ty mà không đến . Bản_thân việc này thật là ... Đừng bỏ_qua chuyện này . Thật_sự đáng bị trời phạt .,30,Không ủng hộ
2690,Có phải là đại_diện không ? Hiện ra là đại_diện Ahn_Sung_Soo .,17,Không liên quan
2691,Chỉ có_thể nghĩ là vì có_điều khuất_tất nên không đến được thôi Nếu không có quan_hệ gì thì đương_nhiên đã đến rồi chứ .,29,Không ủng hộ
2692,Ở Trung_Quốc thì đây là án tử_hình đấy .,11,Không ủng hộ
2693,"Khác hẳn , Kim Se-ui có cách di_chuyển khác",14,Không liên quan
2694,"Hãy dịch giúp tôi với , tôi không hiểu gì cả .",13,Không liên quan
2695,"Đây là tội_ác ! ! Cưỡng_hiếp theo luật_định và ép tự_tử . Tống_tiền đe_doạ kiện Xúi_giục tự_tử , tội xúi_bẩy và giúp_đỡ tự_tử ! ! Nhanh_chóng tố_cáo và báo_cáo tội_phạm thôi ! ! ! ! Sae_Ron đáng thương",60,Không ủng hộ
2696,Điên_rồ .,5,Không liên quan
2697,"Thật_sự độc_ác , cút đi , tôi không muốn nhìn thấy Kim_Soo_Hyun nữa .",19,Không ủng hộ
2698,Vụ_việc lớn .,4,Trung lập
2699,Hãy dọn rác ngay khi có_thể .,8,Không ủng hộ
2700,Chắc_chắn sẽ bị trời phạt ... Diễn_viên tôi từng thích ... Mong là sẽ bị trừng_phạt ...,23,Không ủng hộ
2701,Hắn đúng là quỷ dữ .,6,Không ủng hộ
2702,Nếu_mà là thật thì Kim_Soo_Hyun còn hơn cả Go_Young_Wook ấy .,16,Không ủng hộ
2703,"Tôi khá giỏi trong việc cảm_nhận về người khác , nhưng không hiểu sao tôi không thích Kim Soo-hyun. Mọi người xung_quanh tôi đều thích anh ấy , nên tôi nghĩ liệu mình có kém trong việc nhìn người không , nhưng không phải vậy . Tôi đã không xem "" Nữ_hoàng nước_mắt "" khi nó nổi_đình_đám , và tôi cũng thấy "" Vì sao đưa anh tới "" bình_thường thôi . Cảm_giác mách_bảo thật đáng sợ .",97,Không ủng hộ
2704,Tôi cũng vậy ......,5,Trung lập
2705,"Tôi cũng vậy . Hồi Vì Sao Đưa_Anh_Tới nổi_đình_đám , tôi cũng không xem . Thấy Jung_Woo_Sung lúc_nào cũng ghê_tởm . Chắc_chắn gã này dụ_dỗ trẻ_con , dẫn đi chơi rồi nắm thóp để lợi_dụng . Rồi có ngày phải đeo vòng chân điện_tử cho coi .",62,Không liên quan
2706,Ôi tôi cũng vậy Không xem Nữ_Hoàng Nước_Mắt Ban_đầu không thích diễn_viên đó lắm ...,21,Trung lập
2707,"Tôi cũng vậy "" Điên thì có sao "" tôi cũng chưa xem hết , kỳ_lạ là không thấy cuốn_hút .",26,Không liên quan
2708,"Thái_độ đối_xử với Sulli Sau này cả phim_điện_ảnh "" Real "" nữa , thật_sự là ㅡㅡ",23,Không ủng hộ
2709,"Kim_Soo_Hyun diễn_xuất lúc_nào cũng như nhau , thật_sự đừng bao_giờ xuất_hiện nữa .",21,Không ủng hộ
2710,Nếu_mà là Kim Soo-hyun thật thì to_chuyện rồi . Đang quay show giải_trí với Gia_đình và đám người sinh năm 88 ở MBC mà . Mà sao lại không_lưu số Kim Soo-hyun nhỉ ? Chắc là gửi bằng điện_thoại khác à ?,54,Trung lập
2711,Kim Soo-hyun chặn số của Sae-ron nên đã gửi bằng điện_thoại của chị họ . Kim Soo-hyun nghĩ số đó là của Sae-ron nên đã đưa cho các phóng_viên .,40,Không ủng hộ
2712,Kim Soo-hyun đã chặn số của Kim Sae-ron và đổi cả số điện_thoại rồi kìa,20,Không ủng hộ
2713,Hình_tượng tốt_đẹp mà đi xuống địa_ngục chỉ trong một khoảnh_khắc sao ? !,17,Không ủng hộ
2714,"Thật_sự nghiêm_trọng . Nhìn Kim_Soo_Hyun khác hẳn , sốc thật_sự . Mà_lại là vị_thành_niên á ?",26,Không ủng hộ
2715,Rác_rưởi .,4,Không ủng hộ
2716,Dọn_dẹp rác trước đi .,6,Không ủng hộ
2717,Đụng cả vào tổ ong_bắp_cày rồi !,12,Trung lập
2718,"Đã đưa ra lập_trường là vô_căn_cứ rồi mà nhìn tấm ảnh này thì ai tin cho được cơ chứ . Là một diễn_viên giỏi , diễn_xuất tốt hơn mày nhiều và nhân_cách cũng tốt nữa , mong là nghiệp quật .",51,Không ủng hộ
2719,Người à ... ?,4,Không liên quan
2720,"Chà , hẹn_hò rồi mà_lại phủ_nhận kịch_liệt vì sợ mất fan hồi "" Nữ_hoàng nước_mắt "" , sau lưng thì lại hại người ta đến chết . Đồ tồi .",37,Không ủng hộ
2721,Chắc là vừa quay_phim vừa tán Kim_Ji_Won rồi .,13,Không ủng hộ
2722,Kim_Ji_Won chắc cũng biết bản_chất Kim_Soo_Hyun không tốt nên chắc chỉ thân_thiện trên công_việc thôi nhỉ ...,25,Không ủng hộ
2723,Chắc là vì Kim_Ji_Won là người_lớn nên không dụ_dỗ đâu .,15,Không ủng hộ
2724,"Có phải Kim_Soo_Hyun cố_tình chôn vùi Kim_Sae_Ron để che_đậy việc hẹn_hò với trẻ vị_thành_niên không ? < br > Kim_Soo_Hyun , đến ác_quỷ cũng phải khóc thét khi nhìn thấy anh .",46,Không ủng hộ
2725,Chuyện công_ty quản_lý thuê người xoá hết quá_khứ ăn_chơi sau Real là bí_mật công_khai trong giới . Dù_vậy vẫn có những thứ không xoá được nên mới gây tranh_cãi .,41,Không ủng hộ
2726,Tôi từng là fan của Kim_Soo_Hyun,8,Trung lập
2727,Nếu đã lọt vào mắt của tay_chơi Kim Se-eui thì xác_định là xong_đời ... Càng mạnh_tay thì chỉ càng thêm đau_khổ mà thôi ...,34,Không ủng hộ
2728,Sao không có phụ_đề vậy ạ ?,8,Không liên quan
2729,"Nhưng_mà Kim_Soo_Hyun này ! Tuy chưa nghe anh nói_gì , nhưng anh gây tội mà người_bị_hại lại qua_đời đúng ngày sinh_nhật của người đó , anh không sợ trời sao ? Mà làm chuyện đó xong còn lên nhận giải diễn_xuất với_lại giả_vờ hiền_lành bằng giọng địa_phương ngọng_nghịu trong chương_trình "" Thử_thách cực_đại "" , ghê thật .",78,Không ủng hộ
2730,Không có con quỷ nào khác đâu Mong là sẽ bị xử_phạt theo pháp_luật .,17,Không ủng hộ
2731,Kim_Soo_Hyun tệ thật .,6,Không ủng hộ
2732,Đem ra chơi chán_chê rồi so_đo với người bình_thường à ? 700 triệu won thì to_tát lắm à ... Với cái loại đó 700 triệu won là to à ? Đã chơi_bời với trẻ_người_non_dạ đến mức đó rồi thì cho không cũng được ấy chứ Đúng là thằng côn_đồ chó chết .,61,Không ủng hộ
2733,Điều khiến tôi ghê_tởm hơn cả là vẫn chưa có một bài báo nào ra_hồn . Truyền_thông Hàn_Quốc mạnh vì kẻ mạnh và vô_cùng mạnh vì kẻ yếu . Vì Gaseyeon là đủ rồi nên hãy đóng_cửa hết đi .,49,Không ủng hộ
2734,Chắc lại đi theo con đường của Park Won-soon thôi .,13,Không ủng hộ
2735,Vui_lòng cung_cấp đoạn văn_bản bạn muốn dịch .,11,Không liên quan
2736,Kim Se-ui. Thưa ngài Giám_đốc . Chiếc băng đô rất tuyệt . Ngài làm gì cũng hợp . Tôi kính_trọng ngài .,27,Ủng hộ
2737,Ảnh thân_mật ở phút thứ mấy vậy mọi người,10,Trung lập
2738,cho mình xin cái tên nhạc,6,Không liên quan
2739,"Một ngôi_sao Hallyu hoàn_toàn có_thể hẹn_hò với một cô gái đôi_mươi quyến_rũ và xinh_đẹp , vậy_mà lại cố_tình hẹn_hò với một diễn_viên nhí học_sinh cấp hai chưa đủ tuổi vị_thành_niên . Thật sốc ... Đúng là một người nguy_hiểm .",59,Không ủng hộ
2740,Là do gu thôi à .,6,Trung lập
2741,"Bạn có_thể tìm thấy câu trả_lời trong cuộc phỏng_vấn tại buổi họp_báo ra_mắt "" Secretly_Greatly "" năm 2013 .",28,Không liên quan
2742,"Nếu chênh_lệch tuổi_tác trên 10 tuổi thì khó mà yêu_đương được vì khác_biệt trong suy_nghĩ . Đằng này 41 tuổi mà đòi cưới con_bé 21 tuổi thì chỉ có_thể là gu loli thôi , ghê_tởm . Thằng_cha đó hơn con_bé cấp 2 tận 15 tuổi mà_còn đòi yêu_đương thì chắc_chắn là có ý_đồ bẩn_thỉu .",74,Không ủng hộ
2743,Ấu dâm,3,Không ủng hộ
2744,Toàn_bộ thành_viên trong đảng hãy từ_chức đi ! ! ! Không đủ tư_cách ! ! !,20,Không liên quan
2745,"Kim_Sae_Ron là một người có nhân cách tốt hơn mình nghĩ . Đến tận lúc rời khỏi thế_gian vẫn không cho ai xem bức ảnh đó , mà giữ kín trong lòng ...",38,Ủng hộ
2746,Tôi hiểu rồi . Bạn cứ đưa bình_luận cần dịch cho tôi .,15,Trung lập
2747,Chắc_chắn là luôn có một thằng ranh_con phá_đám trong phần bình_luận . Mấy thằng này chắc cũng là dân làm_thuê nên thấy ớn lạnh thật_sự . Chỉ thấy Kim_Sae_Ron đáng thương vãi .,42,Không ủng hộ
2748,"Nghe câu "" mang theo trong tim "" mà thấy buồn ghê .",13,Trung lập
2749,"Chà , 700 triệu won chắc không phải là số tiền lớn đối_với Kim_Soo_Hyun , vậy_mà lại đi lừa_gạt trẻ_con đến chết , thật là ...",33,Không ủng hộ
2750,"Lee Jin-ho là cái thằng mà ngay cả những người nổi_tiếng quen_biết của tao cũng bị nó lừa đó . Loại đó thì dẹp , không thèm qua_lại nhé",35,Không liên quan
2751,Cái túi của Shim_Madam và Rinu buồn_cười thật,13,Không liên quan
2752,"Thông_tin về Park Won-soon , Park Joo-shin , Đại_học Korea ...",20,Không liên quan
2753,Tôi là fan của Kim_Sae_Ron từ hồi đóng Queen ' sao Classroom rồi ... Tôi thấy buồn quá ... Tức cả ngực ...,31,Không ủng hộ
2754,Đọc tin nhắn đó mà tôi đau_lòng quá .,10,Không ủng hộ
2755,"Ha ... Mấy hôm trước xem Good_Day và cảm_động trước dáng_vẻ hát_hò của bản_thân , giờ thấy thật xấu_hổ .",27,Không ủng hộ
2756,Đừng có mà mê_mẩn mấy người nổi_tiếng . Toàn là hình_tượng được tạo_dựng lên để kiếm tiền thôi .,23,Không liên quan
