ID,Token Count,Comment Text,Label
11737,33,Người bình_thường thì là cưỡng_hiếp khi không có khả_năng kháng_cự và phải ngồi_tù . Kim Soo-hyun là người nổi_tiếng nên được châm_chước à ?,Không ủng hộ
11738,9,Thương cô ấy quá Xin hãy giúp cô ấy,Không ủng hộ
11739,9,Tôi cần nó bằng tiếng Tây_Ban_Nha .,Không liên quan
11740,18,Kim Se-ui là một nhân_vật quá lớn để YouTube có_thể kiểm_soát .,Không liên quan
11741,6,Kim_soo hyun đồ quỷ_quyệt,Không ủng hộ
11742,9,Công_lý cho Sae-ron của chúng_ta,Không ủng hộ
11743,3,Quá sốc .,Trung lập
11744,20,"Liệu điều này có tiếp_diễn không ? Tôi không biết , tôi rất mong_chờ nó .",Trung lập
11745,24,"Tôi ghét_cay_ghét_đắng bọn GaSeYeon với lũ 2zik , nhưng lần này thì thấy làm tốt đấy .",Không ủng hộ
11746,27,"Tôi đã thấy ác_quỷ . < br > Su-hyeon à , < br > Cái loại như Lee Jae-myung ...",Không liên quan
11747,9,Kim Soo-hyun nổi da_gà thật .,Không ủng hộ
11748,25,Với_Soo_Hyun thì 700 triệu won chỉ là tiền_lẻ ... Sao lại đi đòi cô Sae_Ron làm gì ...,Không ủng hộ
11749,12,Tôi không tìm thấy bình_luận tiếng Anh nào ở đây cả,Không liên quan
11750,23,"Thương Sae_Ron quá Chị ấy là một diễn_viên tuyệt_vời , tôi yêu diễn_xuất của chị ấy",Không ủng hộ
11751,61,"Nếu_mà yêu nhau từ năm 15 tuổi , suốt 6 năm trời ... thì chắc_hẳn là người đàn_ông đã cho đi tất_cả . Cô ấy hẳn phải buồn lắm ... < br > Cảm_giác bị phản_bội như trời sập ... ha ... < br > Đau_lòng quá .",Không ủng hộ
11752,4,Vui_lòng dịch .,Không liên quan
11753,5,Hàn_Quốc Roemit,Không liên quan
11754,18,"Mấy đứa trong ảnh sinh_nhật đứa nào trông cũng như đứa nào , haizz .",Không liên quan
11755,8,Xin vui_lòng cho phụ_đề tiếng Anh .,Không liên quan
11756,7,Showbiz_Hàn thật_sự quá hỗn_loạn,Trung lập
11757,36,"Dispatch và Lee Jin-ho luôn cho cảm_giác có quan_điểm khá giống nhau . Không hiểu sao nữa , cứ như là nghe chuyện từ đâu_đó rồi nói lại vậy .",Trung lập
11758,11,Gaseyeon đã làm_nên chuyện lớn rồi .,Không liên quan
11759,17,Uầy .... Tức điên người Bực_mình nữa .... uầy ....,Không liên quan
11760,20,Có phải Shin_Madam là người đã gây ra cái chết của Choi_Jin_Sil không ?,Không liên quan
11761,11,Lee Jin-ho đáng bị trời phạt ! ! !,Không liên quan
11762,40,"Kim Soo-hyun , Lee Jin-ho , Kang Kyung-yoon hãy nhận lấy sự trừng_phạt của trời đi , hãy làm sáng_tỏ lại vụ_việc rượu gạo Young_Tak đi ! ! !",Không ủng hộ
11763,3,Đây hả ?,Không liên quan
11764,7,Lắm trò thật . Haizz .,Trung lập
11765,48,"Sae_Ron à ... Tâm_hồn ngây_thơ đã chết và rời khỏi thế_giới này rồi . Thật_sự quá thương_tâm , tôi rơi cả nước_mắt . Thương quá phải làm_sao đây . Người ta đã chết mất rồi .",Không liên quan
11766,15,Nếu đây là sự_thật thì sốc đến mức không nói nên lời ...,Trung lập
11767,22,"Đoạn "" con gái thì chuộng Chanel , con trai thì chuộng Linoui "" làm tôi cười_phá lên",Không liên quan
11768,8,Mọi việc rồi sẽ đâu_vào_đấy .,Trung lập
11769,23,"Bấy_lâu_nay xây_dựng hình_tượng giỏi thật Kim_Soo_Hyun đỉnh thật_sự , đúng là ác_quỷ mà .",Không ủng hộ
11770,7,Vui_lòng cho xin phụ_đề .,Không liên quan
11771,41,"Buồn quá buồn luôn á , mà cái tin nhắn của Kim_Sae_Ron sao mà buồn dữ vậy trời hu_hu si bal Kiểu như cái giọng văn trong tin nhắn nó cứ buồn á , buồn thôi á",Không ủng hộ
11772,8,"Dịch luôn đi , trời_đất_ơi .",Không liên quan
11773,23,Tống_cổ Kim_Soo_Hyun khỏi giới phát_sóng đi . Loại người ác ma như_thế phải vào tù bằng được .,Không ủng hộ
11774,18,Có watermark thì mấy thằng ngốc như Lee Seung-hwan vẫn chụp màn_hình mà,Không liên quan
11775,17,"Kim_Soo_Hyun hồi xưa cũng có dính scandal "" đầu_gấu "" mà ...",Không ủng hộ
11776,27,"Tôi thực_sự không biết nên mới hỏi , nhưng hẹn_hò với người chưa thành_niên có bị coi là phạm_tội không ?",Trung lập
11777,10,Hãy hỏi bố_mẹ hoặc bạn_bè của bạn .,Không liên quan
11778,33,"Nếu không có hành_vi bóc_lột tình_dục thì không có tội để trừng_phạt , nhưng chắc_chắn sẽ bị xã_hội chỉ_trích , đúng không ?",Trung lập
11779,89,"Việc gặp_gỡ giữa người trưởng_thành và người vị_thành_niên dưới 16 tuổi không phải là bất_hợp_pháp . Tuy_nhiên , nếu có hành_vi quan_hệ tình_dục , người trưởng_thành sẽ bị trừng_phạt vì tội hiếp_dâm trẻ vị_thành_niên theo luật_định , bất_kể có sự đồng_ý hay không . Hình_phạt theo luật_định cho tội hiếp_dâm trẻ vị_thành_niên theo luật_định là từ 3 năm tù trở lên .",Trung lập
11780,32,Đau_lòng quá . Tại_sao Hàn_Quốc bây_giờ kẻ có tội lại nghênh_ngang như_vậy ? Đã đến lúc cần một cuộc đại cách_mạng rồi .,Không ủng hộ
11781,163,"Nếu gặp nhau năm 15 tuổi và chia_tay năm 2021 thì trong khoảng 2-3 năm từ 2021 đến khi người đã khuất qua_đời , dù có gặp_gỡ ai khác thì Kim_Soo_Hyun vẫn là mối tình_đầu và chiếm phần_lớn cuộc_đời của Saeron . Có_lẽ cô ấy đã không nhận được bất_kỳ tình_yêu nào khác ngoài tình_yêu đó . Nếu còn trẻ mà chỉ gắn_bó và dựa_dẫm vào một người thì tôi nghĩ rằng cô ấy sẽ càng tuyệt_vọng hơn trong giai_đoạn khó_khăn nhất . Tôi đau_lòng khi nghĩ rằng nếu Saeron có_thể gặp một người tốt khác để dựa_dẫm thì mọi chuyện sẽ khác . Thật đáng tiếc khi cô ấy chỉ nhìn về một người từ khi còn quá trẻ và không_thể nhìn thấy một tình_yêu và thế_giới rộng_lớn hơn , ấm_áp hơn .",Không ủng hộ
11782,10,Bình_luận của bạn làm tôi khóc mất .,Không liên quan
11783,26,Tôi biết Linuи và tôi là một trong những người đã mua nó Có một cửa_hàng ở Hyundai_Department_Store .,Không liên quan
11784,14,Vậy là Rinu có_thể sánh ngang_hàng với Chanel rồi hả ?,Không liên quan
11785,155,"Tôi thật_sự hiếm khi bình_luận , nhưng Kim_Soo_Hyun đúng là ác_quỷ . Là mẹ của ba đứa con gái , tôi nổi_giận khi biết anh ta hẹn_hò với một học_sinh cấp hai còn nhỏ_tuổi ... < br > Trả ngay 700 triệu won đi ... Anh ta còn kiện và đe_doạ bạn gái cũ đang cầu_xin tha mạng . Kim_Soo_Hyun ! Cởi mặt_nạ và rời khỏi giới giải_trí đi , đồ rác_rưởi . Vì danh_dự của Kim_Sae_Ron với tư_cách là một diễn_viên ... Tôi sẽ ủng_hộ một_chút , coi như cho người đã khuất một_ít tiền tiêu vặt . < br > Hãy chiến_đấu đến_cùng . Tôi ủng_hộ gia_quyến và Gaseyeon .",Không ủng hộ
11786,39,Doanh_thu 90 tỷ won mà chỉ vì 700 triệu won lại đẩy người ta đến chỗ chết sao . Nhìn cái kiểu vênh_váo khi xuất_hiện trên Good_Day là tôi đã biết rồi .,Không ủng hộ
11787,7,Chúng_tôi cần vietsub ạ .,Không liên quan
11788,10,Vui_lòng cung_cấp bình_luận bạn muốn dịch .,Không liên quan
11789,24,"Mới 15 tuổi , còn bé quá Cầu_mong Sulli ở trên trời không còn đau_ốm và được an yên ..",Không liên quan
11790,11,Chắc Kim Soo-hyun khai gian tuổi rồi .,Không ủng hộ
11791,15,"Xem Kim_Soo_Hyun lần nữa , nổi cả da_gà ! ! !",Ủng hộ
11792,13,Kim_Soo_Hyun ở Trung_Quốc chắc phải vào tù rồi .,Không ủng hộ
11793,8,Hãy dịch sang tiếng Việt cho tôi với,Không liên quan
11794,17,Vui_lòng cung_cấp văn_bản tiếng Anh mà bạn muốn tôi dịch sang tiếng Việt .,Không liên quan
11795,5,Tôi không biết tiếng Hàn,Không liên quan
11796,5,Điên_rồ thật đấy,Không liên quan
11797,7,Hãy dịch sang tiếng Việt giúp tôi,Trung lập
11798,27,Kim Soo-hyun nên học_hỏi Na Hoon-ah hyung một_chút đi . Đàn_ông phải_biết bảo_vệ phụ_nữ chứ .,Không ủng hộ
11799,68,"Tôi rất đau_lòng cho Sae_Ron ... Câu nói của gia_đình người_bị_hại rằng họ không mong gì hơn ngoài việc đòi lại danh_dự cho Sae_Ron thật_sự cứa vào tim tôi . Tôi rất đau_lòng ... Tôi thật lòng cầu_mong kẻ ác_quỷ đó bị trừng_phạt , tên tội_phạm tình_dục này ạ .",Không ủng hộ
11800,53,"Sao họ có_thể khẳng_định điều gì đó mà thậm_chí còn không biết , chỉ vì một người đứng ra buộc_tội . Xã_hội Hàn_Quốc thật kinh_khủng . Người nước_ngoài chúng_tôi không quan_tâm đến đời tư của diễn_viên hay thần_tượng .",Ủng hộ
11801,18,"Ở Việt_Nam , người ta gọi tình_huống này là "" nghiệp_chướng "" .",Trung lập
11802,85,"Tôi cực_kỳ ghét Kaseyeon nhưng lần này tôi ủng_hộ . Làm_ơn hãy phanh_phui và loại_bỏ cái lũ chó chết tiệt này . Tôi thực_sự rất tức_giận . Nếu tôi là người_nhà của Kim_Sae_Ron , tôi đã đi giết chúng rồi . Tôi đã rất thích Sae_Ron từ hồi đóng "" Ajeossi "" rồi , mong bạn yên_nghỉ trên thiên_đường .",Không ủng hộ
11803,11,Đm_Kim_Soo_Hyun có phải người không vậy .,Không ủng hộ
11804,12,Cố lên ạ ! Gaseyeon_Garo_Sero_Institute,Không liên quan
11805,15,"Thật_sự không ngờ tới , thằng khốn_kiếp Kim_soo hyun .",Không ủng hộ
11806,12,Nổi da_gà vì cái người tên Kim_Soo_Hyun này ...,Không ủng hộ
11807,35,"Gã nào mà tung tin nhắn trong ngày hôm đó cho đám phóng_viên thì đúng là cặn_bã của xã_hội . Kim_Soo_Hyun , Lee_Jin_Ho , Jeon_Ji_Hyun",Ủng hộ
11808,36,"Kim_Sae_Ron thì thật_sự là chẳng làm gì tốt_đẹp cả , nhưng Kim_Soo_Hyun làm_vậy có hơi quá không ? Nhất_thiết phải làm đến mức này sao ?",Không ủng hộ
11809,23,Đây không phải lỗi của Kim_Soo_Hyun mà là do công_ty quản_lý của Kim_Soo_Hyun nữa . ㅡㅡ,Ủng hộ
11810,18,Tôi thấy lời của tiền_bối nói rằng Kim_Soo_Hyun sẽ gặp bất_lợi rất đúng .,Ủng hộ
11811,148,"Ngay cả đến cuối_cùng , Saeron cũng không hề xấu_xa . Cô ấy không đăng những bức ảnh thân_mật hơn với Kim_soo hyun . Mà chỉ đăng bức ảnh cả hai người má kề má . Rồi đăng lên và lại xoá đi . Khi cô ấy nhờ Kim_soo hyun giúp_đỡ , Kim_soo hyun lại chặn và làm_ngơ cô ấy . Khi Saeron cố_gắng liên_lạc bằng số của em họ , Kim_soo hyun lại đưa nó cho giới truyền_thông . Thật là tàn_nhẫn ! Đến khi Saeron qua_đời , Kim_soo hyun không hề có chút tiếc_thương nào . Ít_nhất thì gửi một vòng_hoa cuối_cùng anh ta cũng không làm ! Thật là một con quỷ độc_ác !",Không ủng hộ
11812,16,Chắc_hẳn điện_thoại của Kim_Sae_Ron có nhiều bằng_chứng lắm .,Trung lập
11813,19,Lần đầu hóng chuyện mà không hiểu gì hết : nhưng_mà vẫn hóng đến phút cuối_cùng .,Trung lập
11814,5,Ôi trời_ơi !,Không liên quan
11815,21,"Ai đó làm_ơn làm phụ_đề đi , ít_nhất là tiếng Anh đi màaaaaaa",Không liên quan
11816,83,"Uống rượu lái_xe dĩ_nhiên là một tội_ác nghiêm_trọng , đó là sự_thật không_thể thay_đổi . Nhưng trong mối quan_hệ người_yêu cũ , lại đẩy một linh_hồn non_trẻ vào chỗ chết một_cách tàn_nhẫn như_vậy , khiến người ta lìa đời ... Hơn_nữa , tuổi_tác lại chênh_lệch nhiều , không phải là không trả nợ mà_lại không cứu người ta ...",Không ủng hộ
11817,16,Có_vẻ như nhiều người quên rằng trẻ vị_thành_niên bị cấm tham_gia .,Không ủng hộ
11818,10,Thật bực_bội khi không có phụ_đề tiếng_Anh,Không liên quan
11819,37,"Những đứa xấu_xa vì để sống mà chuyện gì cũng làm được , đằng này chỉ bị người ta chỉ_trích thôi_thì nghiến răng nghiến lợi bám lấy gấu quần mà moi tiền còn hơn",Không ủng hộ
11820,79,"Hãy đứng trước toàn dân , với tư_cách là người dì , người mẹ đã mất con , hãy nói lên sự oan_ức trên đài_truyền_hình quốc_gia . Như_vậy cả hai bên mới không cảm_thấy oan_ức . Hãy đường_đường_chính_chính lộ diện và nói rõ mọi chuyện , làm thế_nào mà_lại có chuyện tình_yêu giữa người chưa thành_niên và người trưởng_thành .",Không ủng hộ
11821,11,Tôi ghét Jeon_Ji_Hyun từ xưa rồi .,Không liên quan
11822,34,Tôi thích bạn . Trả hết tiền phạt vi_phạm hợp_đồng quảng_cáo đi và chịu phạt vì giao_du với trẻ vị_thành_niên rồi đừng xuất_hiện trên TV nữa .,Không ủng hộ
11823,15,Chắc_chắn Saeron sẽ lôi_kéo Soohyun đi cùng vì ấm_ức .,Không ủng hộ
11824,12,Làm thế_nào để có phụ_đề tiếng Indonesia vậy ?,Không liên quan
11825,20,Tôi đã dịch nó sang tiếng Anh . Tôi hy_vọng bạn dịch nó sang tiếng Indonesia và đọc nó .,Không liên quan
11826,14,Làm_ơn thêm phụ_đề tiếng Anh vào video . Cảm_ơn bạn,Không liên quan
11827,5,Tôi cần người dịch .,Không liên quan
11828,18,"Chửi cũng tiếc , ứ_ừ , Kim_Soo_Hyun biến đi cho khuất mắt .",Không ủng hộ
11829,22,"Nếu là tôi thì tôi đã phơi_bày hết rồi , Kim_Sae_Ron thật_sự quá tốt_bụng",Ủng hộ
11830,69,"Đấy là lý_do tại_sao không nên gặp đàn_ông lớn_tuổi khi còn ở độ tuổi 10-20 . Xin hãy gặp những người đàn_ông cùng trang_lứa Tôi lại nhớ đến Sulli , người đã rời bỏ thế_giới ở độ tuổi_đầu 20 ....... Những người thật_sự độc_ác và nhẫn_tâm . Mong rằng họ sẽ bị trời phạt .",Không ủng hộ
11831,19,"Đừng có nói gì bọn trẻ , hãy bảo đám đàn_ông trưởng_thành tỉnh_táo lại đi .",Không ủng hộ
11832,43,"Nếu cái này là thật thì Kim_Soo_Hyun là đồ rác_rưởi . Nhưng_mà chắc phần_lớn nghệ_sĩ đều vậy thôi . Toàn là hình_tượng để trưng ra , thực_tế thì toàn lũ rác_rưởi .",Không ủng hộ
11833,25,"Nhưng_mà tui thiệt sự tù mò á , chủ kênh lấy mấy cái ảnh bằng_chứng đó ở đâu ra vậy ... ?",Trung lập
11834,3,Người sống_sót,Không liên quan
11835,57,Chắc Kim_Soo_Hyun đã nghĩ là xong_đời rồi khi Kim_Sae_Ron đòi tự_tử . Con gái mà ôm hận thì tháng 5 tháng 6 còn có sương_giá . Thằng điên Kim_Soo_Hyun . Đeo còng tay điện_tử đi . Tội_phạm tình_dục . Ghê_tởm .,Không ủng hộ
11836,32,"Chưa bàn đến chuyện hẹn_hò hay gì cả , cái tin nhắn_gửi cho Kim_Soo_Hyun kia ... thật_sự làm tôi rơi nước_mắt . Haizzz",Không ủng hộ
11837,10,Won_Bin chắc_chắn phải tái_xuất thôi ...,Không liên quan
11838,109,"Tôi không chắc_chắn vì họ nói rằng họ không phải như_vậy , < br > Nhưng cứ_cho_là họ sẽ tiết_lộ tất_cả sau_này , việc Kim_Soo_Hyun và Kim_Sae_Ron thân_thiết đến mức đó trong ảnh , mà chưa bao_lâu sau tang_lễ đã đi tiệc_tùng vui_vẻ thì thật không chấp_nhận được , nếu là con_người ... Kim_Sae_Ron đâu phải là kẻ_thù đã hành_hạ Kim_Soo_Hyun đến chết đâu , dù mối quan_hệ có xấu đi thì chuyện đó là sao chứ ...",Không ủng hộ
11839,34,"Kim_Sae_Ron say rượu là sai , nhưng nếu cô ấy trả_lời tin nhắn đó dù muộn ... thì mọi chuyện có_lẽ đã không đến mức này .",Trung lập
